ID,Text,AudioSnippetPath
1444150_1450100,why did <they> [/] they feet cold too ?,/content/all_data/1444150_1450100.mp3
1455582_1462880,di [: this] dis [: this] one blanket ?,/content/all_data/1455582_1462880.mp3
1465460_1470051,"he don't want a blanket, he said I don't want a blanket !",/content/all_data/1465460_1470051.mp3
1470913_1480273,and then he was tired so he put the blanket back on .,/content/all_data/1470913_1480273.mp3
1479301_1485180,but he comed [: came] off .,/content/all_data/1479301_1485180.mp3
1484180_1492460,so can you put it back the right way ?,/content/all_data/1484180_1492460.mp3
1495701_1499360,where the glue at ?,/content/all_data/1495701_1499360.mp3
1500760_1505709,<you're a> [/] you're a silly goose .,/content/all_data/1500760_1505709.mp3
1504709_1514510,so I'm not want to take this guy off cuz [: because] he sleep .,/content/all_data/1504709_1514510.mp3
1513510_1516760,and then the lion .,/content/all_data/1513510_1516760.mp3
1515760_1521709,"how bout [: about] guess what, how bout [: about] <I> [/] I got a glue at my home .",/content/all_data/1515760_1521709.mp3
1535664_1541759,so I'm gonna [: going to] tell you a different story .,/content/all_data/1535664_1541759.mp3
1541821_1545001,and animal xxx .,/content/all_data/1541821_1545001.mp3
1544001_1548844,with all of these animals .,/content/all_data/1544001_1548844.mp3
1547661_1556038,and then this blanket and then they sleep with the blanket .,/content/all_data/1547661_1556038.mp3
1555038_1560169,how did it land on my .,/content/all_data/1555038_1560169.mp3
1560959_1564929,you got it on you .,/content/all_data/1560959_1564929.mp3
1563929_1566192,it fell on me .,/content/all_data/1563929_1566192.mp3
1572935_1575324,okay thank you .,/content/all_data/1572935_1575324.mp3
1574380_1580880,what is this called ?,/content/all_data/1574380_1580880.mp3
1582880_1587758,guess what ?,/content/all_data/1582880_1587758.mp3
1587809_1593506,these can crawl over .,/content/all_data/1587809_1593506.mp3
1595509_1600840,"and then, well he can climb too .",/content/all_data/1595509_1600840.mp3
1599840_1608849,but this is very .,/content/all_data/1599840_1608849.mp3
1607849_1615089,"he can climb a very high, he can stay .",/content/all_data/1607849_1615089.mp3
1628724_1637089,um: it's the it's just the end .,/content/all_data/1628724_1637089.mp3
1653009_1656130,can I take this off ?,/content/all_data/1653009_1656130.mp3
1659630_1661661,mhm !,/content/all_data/1659630_1661661.mp3
1665911_1669305,he did a back flip under .,/content/all_data/1665911_1669305.mp3
1695116_1698235,<my> [/] <my> [/] my ear is hurtin [: hurting] me .,/content/all_data/1695116_1698235.mp3
1768679_1771130,head .,/content/all_data/1768679_1771130.mp3
1779959_1782709,finger .,/content/all_data/1779959_1782709.mp3
1786209_1788459,um: .,/content/all_data/1786209_1788459.mp3
1787459_1794539,is eyes .,/content/all_data/1787459_1794539.mp3
1797757_1801077,um: .,/content/all_data/1797757_1801077.mp3
1807309_1809480,um: .,/content/all_data/1807309_1809480.mp3
1808480_1812600,probably toes ?,/content/all_data/1808480_1812600.mp3
1815979_1818959,a head again .,/content/all_data/1815979_1818959.mp3
1855162_1862959,um: I wanna [: want to] do play around .,/content/all_data/1855162_1862959.mp3
1905836_1912836,you guys up the nose on ?,/content/all_data/1905836_1912836.mp3
1936588_1940380,I did it !,/content/all_data/1936588_1940380.mp3
1946806_1950790,um: head .,/content/all_data/1946806_1950790.mp3
1970229_1972929,um: I don't know .,/content/all_data/1970229_1972929.mp3
1976559_1983709,um: and then the frog fall out the vase .,/content/all_data/1976559_1983709.mp3
1982709_1988054,and then .,/content/all_data/1982709_1988054.mp3
1987054_1993303,and then he waked [: woke] up and then xxx .,/content/all_data/1987054_1993303.mp3
1992303_1996600,and then saw him bout [: about] to .,/content/all_data/1992303_1996600.mp3
1995600_2001759,xxx and then the dog fell .,/content/all_data/1995600_2001759.mp3
2000759_2005459,so angry at him .,/content/all_data/2000759_2005459.mp3
2005849_2011880,then callin [: calling] him a hundred times .,/content/all_data/2005849_2011880.mp3
2010880_2020459,xxx and then a squirrel bumped him in the nose .,/content/all_data/2010880_2020459.mp3
2019459_2031349,and then the dog was so stupid because bees xxx .,/content/all_data/2019459_2031349.mp3
2030349_2037630,the boy was u:h lookin [: looking] under the tree .,/content/all_data/2030349_2037630.mp3
2036630_2044339,and then the big owl came up and he fell .,/content/all_data/2036630_2044339.mp3
2043339_2048559,these um: little bees keep chasin [: chasing] the dog .,/content/all_data/2043339_2048559.mp3
2047559_2054911,he went to the .,/content/all_data/2047559_2054911.mp3
2057309_2071380,xxx <he> [/] he didn't want him on him and he threw him on the grass on water .,/content/all_data/2057309_2071380.mp3
2070380_2079060,he got in the water .,/content/all_data/2070380_2079060.mp3
2078060_2087509,and then the dog xxx got in his head .,/content/all_data/2078060_2087509.mp3
2090959_2095039,because he didn't want to get wet .,/content/all_data/2090959_2095039.mp3
2097599_2108911,um: I don't know how to say that .,/content/all_data/2097599_2108911.mp3
2107911_2112509,and then he found is frog .,/content/all_data/2107911_2112509.mp3
2111509_2115789,trying to get to his family .,/content/all_data/2111509_2115789.mp3
2117505_2122209,he said bye .,/content/all_data/2117505_2122209.mp3
2121209_2127880,took it to xxx .,/content/all_data/2121209_2127880.mp3
2126880_2132286,want to give him him frog back .,/content/all_data/2126880_2132286.mp3
2134630_2140839,um: <that's> [/] that's just the end .,/content/all_data/2134630_2140839.mp3
2148479_2151759,I would like the red .,/content/all_data/2148479_2151759.mp3
2154911_2159380,"no, on my arm .",/content/all_data/2154911_2159380.mp3
2170389_2172089,ow .,/content/all_data/2170389_2172089.mp3
2192852_2195481,all of the toys .,/content/all_data/2192852_2195481.mp3
2205229_2211680,xxx .,/content/all_data/2205229_2211680.mp3
2210680_2215099,xxx .,/content/all_data/2210680_2215099.mp3
2218227_2223911,the frog xxx .,/content/all_data/2218227_2223911.mp3
2225009_2231663,xxx don't want the alligators to eat .,/content/all_data/2225009_2231663.mp3
2230663_2243259,does why he xxx .,/content/all_data/2230663_2243259.mp3
2242259_2247710,xxx .,/content/all_data/2242259_2247710.mp3
2246710_2258089,xxx .,/content/all_data/2246710_2258089.mp3
2257089_2263789,xxx .,/content/all_data/2257089_2263789.mp3
2262789_2270164,xxx then the he bounce over .,/content/all_data/2262789_2270164.mp3
2269164_2272756,to the tree .,/content/all_data/2269164_2272756.mp3
2271756_2279414,and then now he jumped over to the tree .,/content/all_data/2271756_2279414.mp3
2278414_2281349,get to the tree .,/content/all_data/2278414_2281349.mp3
2280349_2284005,and then xxx .,/content/all_data/2280349_2284005.mp3
2283005_2287589,he was scared so he hide in the bushes .,/content/all_data/2283005_2287589.mp3
2286589_2292509,he tried to do it again but he didn't xxx .,/content/all_data/2286589_2292509.mp3
2291509_2297959,so got family .,/content/all_data/2291509_2297959.mp3
2296959_2305929,he got it and xxx .,/content/all_data/2296959_2305929.mp3
2304929_2314459,he need to turn the light on because he said the monster come on the boat .,/content/all_data/2304929_2314459.mp3
2313459_2320662,that's why he fell off the slide .,/content/all_data/2313459_2320662.mp3
2319662_2333880,bounce over there and he and then he tried to slide all the way to over slide .,/content/all_data/2319662_2333880.mp3
2332880_2339630,land .,/content/all_data/2332880_2339630.mp3
2338630_2349789,and then xxx he tried to fix xxx .,/content/all_data/2338630_2349789.mp3
2348789_2353709,the sofa .,/content/all_data/2348789_2353709.mp3
2352709_2368669,"<so> [/] so he got them on one, two, three xxx he pushed them out of his way .",/content/all_data/2352709_2368669.mp3
2367669_2374414,he said that was xxx .,/content/all_data/2367669_2374414.mp3
2373414_2378729,"I can't, I'm stuck !",/content/all_data/2373414_2378729.mp3
2377729_2385974,he stuck out of xxx .,/content/all_data/2377729_2385974.mp3
2384974_2389310,he fell .,/content/all_data/2384974_2389310.mp3
2388310_2396209,<I need to get> [/] I need to get him back here .,/content/all_data/2388310_2396209.mp3
2395209_2401089,I need this off when I to get the guy back here .,/content/all_data/2395209_2401089.mp3
2402224_2406630,get this .,/content/all_data/2402224_2406630.mp3
2405630_2413920,one sec u:h I can do it by myself cuz [: because] um: .,/content/all_data/2405630_2413920.mp3
2424349_2426880,no .,/content/all_data/2424349_2426880.mp3
2426839_2436089,xxx .,/content/all_data/2426839_2436089.mp3
2435089_2443229,he runs but the table was off .,/content/all_data/2435089_2443229.mp3
2442229_2446509,he get all of the chairs .,/content/all_data/2442229_2446509.mp3
2445509_2448334,xxx .,/content/all_data/2445509_2448334.mp3
2447334_2451664,xxx .,/content/all_data/2447334_2451664.mp3
2450664_2454289,xxx these chairs .,/content/all_data/2450664_2454289.mp3
2453289_2460679,and then I turn the fence off .,/content/all_data/2453289_2460679.mp3
2459679_2468880,and then now he turn this on to ding .,/content/all_data/2459679_2468880.mp3
2467880_2475380,xxx now it's time to go .,/content/all_data/2467880_2475380.mp3
2474380_2487309,xxx dribblin [: dribbling] .,/content/all_data/2474380_2487309.mp3
2486309_2493209,xxx <he see the xxx> [/] he see the xxx .,/content/all_data/2486309_2493209.mp3
2492209_2497755,xxx in this xxx .,/content/all_data/2492209_2497755.mp3
2496755_2506979,this guy xxx .,/content/all_data/2496755_2506979.mp3
2505979_2515880,and then the boy here she really don't xxx .,/content/all_data/2505979_2515880.mp3
2514880_2519727,there's a sticker !,/content/all_data/2514880_2519727.mp3
2518727_2523259,o:h there's a sticker !,/content/all_data/2518727_2523259.mp3
2524259_2530224,he stays right there .,/content/all_data/2524259_2530224.mp3
2529224_2531825,that's the end .,/content/all_data/2529224_2531825.mp3
25300_27770,a house .,/content/all_data/25300_27770.mp3
26770_30680,a door .,/content/all_data/26770_30680.mp3
29680_36429,a pig .,/content/all_data/29680_36429.mp3
35429_39320,a cup .,/content/all_data/35429_39320.mp3
42424_44250,boy !,/content/all_data/42424_44250.mp3
43250_47568,apple .,/content/all_data/43250_47568.mp3
51519_53929,go .,/content/all_data/51519_53929.mp3
52929_57005,duck .,/content/all_data/52929_57005.mp3
58180_60845,quack quack !,/content/all_data/58180_60845.mp3
62752_64599,table .,/content/all_data/62752_64599.mp3
63599_68813,monkey .,/content/all_data/63599_68813.mp3
72501_74845,a hammer .,/content/all_data/72501_74845.mp3
73845_75770,a hammer .,/content/all_data/73845_75770.mp3
78005_80128,a vis [: fish] .,/content/all_data/78005_80128.mp3
82065_84252,a watch .,/content/all_data/82065_84252.mp3
86925_89550,a spider .,/content/all_data/86925_89550.mp3
89252_90930,a spider web .,/content/all_data/89252_90930.mp3
92349_97799,um: .,/content/all_data/92349_97799.mp3
100549_102599,a drum .,/content/all_data/100549_102599.mp3
104564_108316,u:h plate .,/content/all_data/104564_108316.mp3
107316_109600,and knife .,/content/all_data/107316_109600.mp3
113348_116180,shoes .,/content/all_data/113348_116180.mp3
117673_120502,u:h slide .,/content/all_data/117673_120502.mp3
120064_121769,a swings .,/content/all_data/120064_121769.mp3
124020_129120,u:h mm: .,/content/all_data/124020_129120.mp3
131689_134180,a chitar [: guitar] .,/content/all_data/131689_134180.mp3
134630_140501,a lion I mean u:h .,/content/all_data/134630_140501.mp3
150799_153300,a lion !,/content/all_data/150799_153300.mp3
155719_158066,tear [: chair] .,/content/all_data/155719_158066.mp3
159252_161642,soap .,/content/all_data/159252_161642.mp3
160642_164567,glasses .,/content/all_data/160642_164567.mp3
163567_170720,u:h .,/content/all_data/163567_170720.mp3
174320_176250,a tiger .,/content/all_data/174320_176250.mp3
175250_181678,u:h .,/content/all_data/175250_181678.mp3
184504_186439,a puzzle .,/content/all_data/184504_186439.mp3
185439_189252,keys .,/content/all_data/185439_189252.mp3
189800_195690,um: finger .,/content/all_data/189800_195690.mp3
194690_206500,u:h um: .,/content/all_data/194690_206500.mp3
208892_210849,a wing [: ring] .,/content/all_data/208892_210849.mp3
212345_215048,a finger .,/content/all_data/212345_215048.mp3
215143_217505,a dumb [: thumb] .,/content/all_data/215143_217505.mp3
219880_222100,elephant .,/content/all_data/219880_222100.mp3
221100_226970,u:h .,/content/all_data/221100_226970.mp3
230469_233646,xxx a bacuum [: vacuum] .,/content/all_data/230469_233646.mp3
234269_237678,um: a basket .,/content/all_data/234269_237678.mp3
240720_245541,mm: .,/content/all_data/240720_245541.mp3
254250_256380,a shovel .,/content/all_data/254250_256380.mp3
255380_260630,a teacher .,/content/all_data/255380_260630.mp3
262129_268470,u:h .,/content/all_data/262129_268470.mp3
267470_270721,u:h .,/content/all_data/267470_270721.mp3
272970_274892,a zebra .,/content/all_data/272970_274892.mp3
273892_278844,u:h .,/content/all_data/273892_278844.mp3
281345_283550,a giraffe .,/content/all_data/281345_283550.mp3
289439_297599,u:h a healthy food !,/content/all_data/289439_297599.mp3
301314_304923,a carrot .,/content/all_data/301314_304923.mp3
305299_307674,vegetable .,/content/all_data/305299_307674.mp3
313454_316501,her brushin [: brushing] her hair .,/content/all_data/313454_316501.mp3
322969_324679,blue .,/content/all_data/322969_324679.mp3
324599_326547,orange !,/content/all_data/324599_326547.mp3
327679_333299,mm: yellow !,/content/all_data/327679_333299.mp3
338500_340220,brother .,/content/all_data/338500_340220.mp3
344689_346724,a fwog [: frog] .,/content/all_data/344689_346724.mp3
345724_348244,ribbit !,/content/all_data/345724_348244.mp3
348719_350969,gween [: green] .,/content/all_data/348719_350969.mp3
359969_362549,that book .,/content/all_data/359969_362549.mp3
364550_369982,u:h healthy ting [: thing] !,/content/all_data/364550_369982.mp3
372500_375379,a leaf .,/content/all_data/372500_375379.mp3
377002_379259,cookie !,/content/all_data/377002_379259.mp3
378259_380800,<yummy> [/] yummy !,/content/all_data/378259_380800.mp3
381050_383423,a wabbit [: rabbit] .,/content/all_data/381050_383423.mp3
384317_387020,and cheese !,/content/all_data/384317_387020.mp3
391100_398642,um: pajamas !,/content/all_data/391100_398642.mp3
401502_403719,teefs [: teeth] .,/content/all_data/401502_403719.mp3
410800_413876,queen too .,/content/all_data/410800_413876.mp3
417895_421175,pwincess [: princess] .,/content/all_data/417895_421175.mp3
420175_422689,pwincess [: princess] .,/content/all_data/420175_422689.mp3
423800_429797,u:h keyed ?,/content/all_data/423800_429797.mp3
432501_434845,cwown [: crown] .,/content/all_data/432501_434845.mp3
437800_439929,a car !,/content/all_data/437800_439929.mp3
441670_443509,twuck [: truck] !,/content/all_data/441670_443509.mp3
444130_446550,wed [: red] .,/content/all_data/444130_446550.mp3
448550_455020,&-ap mm: .,/content/all_data/448550_455020.mp3
454020_456423,orange juice .,/content/all_data/454020_456423.mp3
457430_464720,it is .,/content/all_data/457430_464720.mp3
470130_471925,the zoo .,/content/all_data/470130_471925.mp3
474378_476489,star .,/content/all_data/474378_476489.mp3
476020_481755,"two, three, four, five, six, seven .",/content/all_data/476020_481755.mp3
483505_489799,we gone play with those toys ?,/content/all_data/483505_489799.mp3
576549_581190,three fwiends [: friends] are walkin [: walking] home from school .,/content/all_data/576549_581190.mp3
586269_590770,"they see something little, furry and bwack [: black] .",/content/all_data/586269_590770.mp3
598519_604220,they see a zoomba [: zoom by] and hide und [: under] a bush .,/content/all_data/598519_604220.mp3
614380_617817,Jim guesses it's a deer .,/content/all_data/614380_617817.mp3
620252_623520,that is a silly guess .,/content/all_data/620252_623520.mp3
626270_629299,a deer isn't little .,/content/all_data/626270_629299.mp3
631500_634313,a deer is big .,/content/all_data/631500_634313.mp3
636642_640050,Tina guesses it's a chicken .,/content/all_data/636642_640050.mp3
641173_643930,that is a silly guess .,/content/all_data/641173_643930.mp3
646879_651531,it .,/content/all_data/646879_651531.mp3
651314_654814,the chicken doesn't have fur .,/content/all_data/651314_654814.mp3
656506_659924,a chicken has feathers .,/content/all_data/656506_659924.mp3
665099_668596,Vinny guesses it's a wabbit [: rabbit] .,/content/all_data/665099_668596.mp3
670470_673720,that is a silly guess .,/content/all_data/670470_673720.mp3
676970_681220,a wabbit [: rabbit] will not won [: run] .,/content/all_data/676970_681220.mp3
682345_686094,a wabbit [: rabbit] rill [: will] hop .,/content/all_data/682345_686094.mp3
691926_697270,the chosen [: children] look under the bush's frick [: thick] bwanches [: branches] .,/content/all_data/691926_697270.mp3
708549_711600,"they shout, it's a puppy .",/content/all_data/708549_711600.mp3
712349_715267,the puppy sees the kids .,/content/all_data/712349_715267.mp3
716938_720800,it dwops [: drops] a gween [: green] ball from his mouth .,/content/all_data/716938_720800.mp3
724220_727379,"it barks, play catch with me .",/content/all_data/724220_727379.mp3
868130_870680,kay [: okay] .,/content/all_data/868130_870680.mp3
954400_957550,a nose .,/content/all_data/954400_957550.mp3
956550_958930,eyes .,/content/all_data/956550_958930.mp3
960680_963469,u:h cat .,/content/all_data/960680_963469.mp3
962469_966006,a ball .,/content/all_data/962469_966006.mp3
965006_967880,a shoe .,/content/all_data/965006_967880.mp3
966880_971003,a vish [: fish] .,/content/all_data/966880_971003.mp3
970003_973219,a spoon .,/content/all_data/970003_973219.mp3
972219_977180,a tear .,/content/all_data/972219_977180.mp3
976180_979470,a key .,/content/all_data/976180_979470.mp3
978470_981519,scissors .,/content/all_data/978470_981519.mp3
980519_983129,wainbow [: rainbow] .,/content/all_data/980519_983129.mp3
982129_985219,watch .,/content/all_data/982129_985219.mp3
984219_987595,a house .,/content/all_data/984219_987595.mp3
986595_990424,sink .,/content/all_data/986595_990424.mp3
989424_993800,mm: twiangle [: triangle] .,/content/all_data/989424_993800.mp3
992800_998600,a sink .,/content/all_data/992800_998600.mp3
997600_1008631,<u:h> [/] u:h .,/content/all_data/997600_1008631.mp3
1012878_1015629,I don't know .,/content/all_data/1012878_1015629.mp3
1015642_1024469,<u:h> [/] u:h airplane ?,/content/all_data/1015642_1024469.mp3
1023469_1029924,a leaf ?,/content/all_data/1023469_1029924.mp3
1028924_1035095,um: I don't know .,/content/all_data/1028924_1035095.mp3
1034095_1039720,u:h steak ?,/content/all_data/1034095_1039720.mp3
1038720_1044440,necklace ?,/content/all_data/1038720_1044440.mp3
1046398_1053470,<u:h> [/] u:h I don't know .,/content/all_data/1046398_1053470.mp3
1052470_1057629,u:h I don't know .,/content/all_data/1052470_1057629.mp3
1056629_1064569,u:h .,/content/all_data/1056629_1064569.mp3
1066100_1077680,&-v it's .,/content/all_data/1066100_1077680.mp3
1076680_1081179,<I> [/] I don't know what it is .,/content/all_data/1076680_1081179.mp3
1081099_1084096,I don't know .,/content/all_data/1081099_1084096.mp3
1083096_1086848,I don't know what it is .,/content/all_data/1083096_1086848.mp3
1085848_1090500,&-s a hot ting [: thing] .,/content/all_data/1085848_1090500.mp3
1092070_1094925,a container .,/content/all_data/1092070_1094925.mp3
1093925_1102126,a cup for water .,/content/all_data/1093925_1102126.mp3
1101126_1107689,u:h .,/content/all_data/1101126_1107689.mp3
1106689_1116250,u:h I don't know .,/content/all_data/1106689_1116250.mp3
1116719_1125876,it's the heat twyin [: trying] to melt the volcano .,/content/all_data/1116719_1125876.mp3
1130270_1135050,it goes weally [: really] fast .,/content/all_data/1130270_1135050.mp3
1137600_1146799,<u:h> [/] u:h .,/content/all_data/1137600_1146799.mp3
1147299_1149938,a twicky [: tricky] one .,/content/all_data/1147299_1149938.mp3
1153174_1160001,you get it from the store .,/content/all_data/1153174_1160001.mp3
1173129_1174797,hello .,/content/all_data/1173129_1174797.mp3
1278600_1287550,there was a boy at the house .,/content/all_data/1278600_1287550.mp3
1286550_1294769,<and> [/] <and> [/] and <it> [/] it and then it flew out the house .,/content/all_data/1286550_1294769.mp3
1303094_1308969,I don't know .,/content/all_data/1303094_1308969.mp3
1310879_1313629,u:h dog !,/content/all_data/1310879_1313629.mp3
1316752_1319469,a boy .,/content/all_data/1316752_1319469.mp3
1327970_1332850,he was sweepin [: sleeping] with dog .,/content/all_data/1327970_1332850.mp3
1331850_1338298,and the fwog [: frog] got out .,/content/all_data/1331850_1338298.mp3
1347173_1350175,he got out !,/content/all_data/1347173_1350175.mp3
1349175_1354380,and then he waked [: woke] up .,/content/all_data/1349175_1354380.mp3
1367129_1380254,and then <the boy> [/] the boy opened the window to see if he was in the backyard .,/content/all_data/1367129_1380254.mp3
1379254_1390128,and then the pup the puppy was so bad .,/content/all_data/1379254_1390128.mp3
1398175_1400930,I don't know .,/content/all_data/1398175_1400930.mp3
1405049_1411094,because he eat the pwants [: plants] .,/content/all_data/1405049_1411094.mp3
1419100_1427100,<he> [/] he <he was> [/] he was xxx for him .,/content/all_data/1419100_1427100.mp3
1426100_1432550,he if <he> [/] he was on .,/content/all_data/1426100_1432550.mp3
1443300_1446300,the fwog [: frog] .,/content/all_data/1443300_1446300.mp3
1445300_1452600,he was lookin [: looking] for his fwog [: frog] .,/content/all_data/1445300_1452600.mp3
1460300_1466379,it was a bad square [: squirrel] .,/content/all_data/1460300_1466379.mp3
1465379_1470313,<no> [/] <no> [/] no .,/content/all_data/1465379_1470313.mp3
1473500_1485179,and then he found a hole in the tree .,/content/all_data/1473500_1485179.mp3
1488424_1493565,hm: right there !,/content/all_data/1488424_1493565.mp3
1497380_1502099,he's going up the tree .,/content/all_data/1497380_1502099.mp3
1512520_1520429,is u:h I don't know what that is .,/content/all_data/1512520_1520429.mp3
1529892_1532429,owl .,/content/all_data/1529892_1532429.mp3
1531429_1540679,<that owl> [/] that owl got out the hole and then the owl scared the boy .,/content/all_data/1531429_1540679.mp3
1544751_1547879,he's wunning [: running] away .,/content/all_data/1544751_1547879.mp3
1546879_1551252,because he's scared of the owl .,/content/all_data/1546879_1551252.mp3
1558650_1578675,<he> [/] he found a wock [: rock] and <the dog> [/] the dog and then the owl was right here and the owl was &-r right here and then the <he> [/] he got on the wock [: rock] and then he did this .,/content/all_data/1558650_1578675.mp3
1583049_1603179,then it was a um: <u:h> [/] <u:h> [/] u:h I don't know what that is .,/content/all_data/1583049_1603179.mp3
1610875_1612600,it is a deer .,/content/all_data/1610875_1612600.mp3
1611600_1613510,yeah .,/content/all_data/1611600_1613510.mp3
1619690_1624469,he's going on the deer .,/content/all_data/1619690_1624469.mp3
1626644_1632816,and the dog was the dog is with the deer .,/content/all_data/1626644_1632816.mp3
1631930_1643316,then the deer scared the boy .,/content/all_data/1631930_1643316.mp3
1642316_1660440,and then he was in the pool floatin [: floating] and then the dog was in <the> [/] the dog was on his head .,/content/all_data/1642316_1660440.mp3
1664067_1681129,and then he found <he> [/] <he> [/] he put the big tree because he didn't wanted [: want] it up .,/content/all_data/1664067_1681129.mp3
1680129_1691850,<then> [/] then he got on the tree .,/content/all_data/1680129_1691850.mp3
1696151_1702141,and then <he> [/] he was yaying [: laying] on it .,/content/all_data/1696151_1702141.mp3
1708261_1711182,a fwogs [: frogs] .,/content/all_data/1708261_1711182.mp3
1713716_1717606,look the big fwog [: frog] is right here .,/content/all_data/1713716_1717606.mp3
1724731_1729432,"this is the boy, this is the girl .",/content/all_data/1724731_1729432.mp3
1731011_1735932,the mm: this girl !,/content/all_data/1731011_1735932.mp3
1746761_1749981,good .,/content/all_data/1746761_1749981.mp3
1754279_1763682,"and then it was monkey, here monkeys !",/content/all_data/1754279_1763682.mp3
1819468_1822136,a swing !,/content/all_data/1819468_1822136.mp3
1861136_1870231,this .,/content/all_data/1861136_1870231.mp3
1869231_1874761,u:h is a sink .,/content/all_data/1869231_1874761.mp3
1873761_1876932,and a tub xxx .,/content/all_data/1873761_1876932.mp3
1875932_1882716,<bat moves> [/] <bat moves> [/] <bat moves> [/] bat moves .,/content/all_data/1875932_1882716.mp3
1881716_1886261,couch .,/content/all_data/1881716_1886261.mp3
1885261_1889841,"couch, <swing> [/] swing .",/content/all_data/1885261_1889841.mp3
1888841_1895901,<swing> [/] <swing> [/] <swing> [/] <swing> [/] swing .,/content/all_data/1888841_1895901.mp3
1894901_1899841,you walk in bed !,/content/all_data/1894901_1899841.mp3
1910213_1937971,<&-buh> [/] <&-buh> [/] <&-buh> [/] <&-buh> [/] <&-buh> [/] <&-buh> [/] <&-buh> [/] <&-buh> [/] <&-buh> [/] &-buh .,/content/all_data/1910213_1937971.mp3
1959511_1961963,people .,/content/all_data/1959511_1961963.mp3
1960963_1963931,people .,/content/all_data/1960963_1963931.mp3
1962931_1965811,kid .,/content/all_data/1962931_1965811.mp3
1964811_1971011,a kid .,/content/all_data/1964811_1971011.mp3
1970011_1973091,a kid .,/content/all_data/1970011_1973091.mp3
1972091_1978059,u:h animal .,/content/all_data/1972091_1978059.mp3
1977059_1980713,a animal .,/content/all_data/1977059_1980713.mp3
1979713_1982182,a fwog [: frog] .,/content/all_data/1979713_1982182.mp3
1981182_1983891,a fwog [: frog] .,/content/all_data/1981182_1983891.mp3
1982891_1985841,a fwog [: frog] .,/content/all_data/1982891_1985841.mp3
1984841_1989401,water .,/content/all_data/1984841_1989401.mp3
1988401_1990591,food .,/content/all_data/1988401_1990591.mp3
1989591_1992781,<food> [/] <food> [/] food .,/content/all_data/1989591_1992781.mp3
1991781_1993716,water .,/content/all_data/1991781_1993716.mp3
1992716_1996901,<food> [/] food .,/content/all_data/1992716_1996901.mp3
1995901_2001561,tear [: chair] .,/content/all_data/1995901_2001561.mp3
2000561_2003231,chair .,/content/all_data/2000561_2003231.mp3
2002231_2005932,table .,/content/all_data/2002231_2005932.mp3
2004932_2010464,I already said kid .,/content/all_data/2004932_2010464.mp3
2036901_2043981,in I don't know .,/content/all_data/2036901_2043981.mp3
2051463_2055030,she's going to go to swing .,/content/all_data/2051463_2055030.mp3
2058712_2062840,<swing> [/] <swing> [/] swing !,/content/all_data/2058712_2062840.mp3
2070011_2077651,"off the swing, now she wants to go in the house .",/content/all_data/2070011_2077651.mp3
2076651_2089026,now she eat dinner !,/content/all_data/2076651_2089026.mp3
2088026_2093841,the girl right there .,/content/all_data/2088026_2093841.mp3
2092841_2097463,that's it .,/content/all_data/2092841_2097463.mp3
2096463_2099511,xxx .,/content/all_data/2096463_2099511.mp3
2098511_2104359,"yep, dinner !",/content/all_data/2098511_2104359.mp3
2103359_2106340,and a sandwich .,/content/all_data/2103359_2106340.mp3
2105340_2113731,now you can sit right here .,/content/all_data/2105340_2113731.mp3
2112731_2123221,kay [: okay] put this xxx down .,/content/all_data/2112731_2123221.mp3
2122221_2126963,gotta [: got to] go this way .,/content/all_data/2122221_2126963.mp3
2131761_2134682,now to bed !,/content/all_data/2131761_2134682.mp3
2133682_2136963,&-ruh .,/content/all_data/2133682_2136963.mp3
2135963_2141136,"it's the next day, yay !",/content/all_data/2135963_2141136.mp3
2140136_2142717,two !,/content/all_data/2140136_2142717.mp3
2143885_2147641,two .,/content/all_data/2143885_2147641.mp3
2146641_2151182,"girl, girl .",/content/all_data/2146641_2151182.mp3
2150182_2169091,whoo o:h this is so fun !,/content/all_data/2150182_2169091.mp3
2171106_2174604,going on the boat .,/content/all_data/2171106_2174604.mp3
2175981_2185713,shh whee !,/content/all_data/2175981_2185713.mp3
2192716_2196561,her falled [: fell] off !,/content/all_data/2192716_2196561.mp3
2222807_2233221,<they> [/] <they> [/] they tried to go on the swing &-buh but they can't .,/content/all_data/2222807_2233221.mp3
2234963_2238811,because it's too little .,/content/all_data/2234963_2238811.mp3
2242932_2247511,u:h o:h !,/content/all_data/2242932_2247511.mp3
2250808_2253605,her falled [: fell] off !,/content/all_data/2250808_2253605.mp3
2255341_2257216,yeah .,/content/all_data/2255341_2257216.mp3
2256216_2263386,<swing> [/] swing !,/content/all_data/2256216_2263386.mp3
2262386_2274466,now we need to go to bed !,/content/all_data/2262386_2274466.mp3
2273466_2292221,"wait, this a pool !",/content/all_data/2273466_2292221.mp3
2291221_2293031,a pool !,/content/all_data/2291221_2293031.mp3
2292031_2294761,<a pool> [/] a pool !,/content/all_data/2292031_2294761.mp3
2293761_2296471,pool !,/content/all_data/2293761_2296471.mp3
2295471_2298901,pool .,/content/all_data/2295471_2298901.mp3
2297901_2300182,pool .,/content/all_data/2297901_2300182.mp3
2301275_2303561,yeah .,/content/all_data/2301275_2303561.mp3
2302561_2318731,she jumpeded [: jumped] .,/content/all_data/2302561_2318731.mp3
2320901_2331141,get out !,/content/all_data/2320901_2331141.mp3
2340011_2348261,mm: &-yeh I want to use the bathroom !,/content/all_data/2340011_2348261.mp3
